Spring 2011,xyz,Co-op Work Experience-CS,0,0,Aileen,Yates,31732,COOP3945,999,33,
Spring 2011,xyz,Co-op Work Experience-AS,0,0,Shuk-Yin,Lam,31733,COOP3945,999,87,
Spring 2011,xyz,Co-op Work Experience-EN,0,0,George,Kent,31739,COOP3945,999,33,
Spring 2011,xyz,Co-op Work Experience-CS,0,0,Mark,Erickson,31745,COOP3945,999,36,
Spring 2011,xyz,Co-op Work Experience-AS,0,0,Craig,Bettinson,31748,COOP3945,999,86,
Spring 2010,xyz,Computer Architecture for Computer Scientists,0,4,Fabrizio,Lombardi,31754,EECE3230,40,18,
Spring 2011,xyz,Co-op Work Experience-AS,0,0,Ann,Galligan,31759,COOP3945,999,67,
Spring 2011,xyz,Competitive HRM Practices,0,2,Elaine,Walker,31771,MGMT3404,40,23,
Spring 2011,xyz,Leadership Seminar,0,2,David,Boyd,31772,MGMT3406,36,23,
Spring 2010,xyz,College Writing,0,4,Abraham,Saban,31791,ENGL1111,19,17,
Spring 2010,xyz,Foundations of Psych (HON),0,4,Craig,Gruber,31795,PSYC1101,40,18,
Spring 2010,xyz,Calculus 3 for Science and Engineering,0,4,Gabriel,Cunningham,31797,MATH2321,74,74,
Spring 2010,xyz,World History since 1945,0,4,Peter,Fraunholtz,31799,HIST1211,49,49,
Spring 2010,xyz,Electrical Engineering,0,4,Anthony,Devaney,31800,EECE2210,45,44,
Spring 2010,xyz,Digital Logic Design,0,4,Octavia,Camps,31801,EECE2322,40,32,
Spring 2010,xyz,International Perspectives,0,4,Holbrook,Robinson,31812,LITR3500,35,22,
Spring 2013,xyz,Thesis,0,2 to 8,David,Kaeli,31813,EECE7990,99,2,
Spring 2010,xyz,Introduction to Sociology,0,4,Jill,Eshelman,31815,SOCL1101,49,49,
Spring 2011,xyz,Application Engineering and Development,0,4,Khaled,Bugrara,31817,INFO5100,40,21,
Spring 2010,xyz,Small Business Management| Operations| and Growth,0,4,Kimberly,Eddleston,31826,ENTR3401,40,25,
Spring 2010,xyz,Organic Chemistry 2,0,4,David,Forsyth,31843,CHEM2313,100,112,
Spring 2010,xyz,Calculus 3 for Science and Engineering,0,4,Nilufer,Jackson,31845,MATH2321,49,43,
Spring 2010,xyz,Lab for CHEM 2313,0,1,John,Bottomy,31847,CHEM2314,18,18,
Spring 2010,xyz,Seminar in Sensation and Perception,0,4,Yury,Petrov,31868,PSYC4668,19,16,
Spring 2010,xyz,2D Foundation,0,4,John,Kane,31879,ARTF1122,19,19,
Spring 2010,xyz,Understanding the Bible,0,4,Shawn,Dolansky,31885,RELS1150,73,71,
Spring 2010,xyz,Judaism| Christianity| and Islam: Western Religions,0,4,Michael,Hartwig,31886,RELS1270,40,41,
Spring 2010,xyz,Dictators and Democracy in Japan and Korea,0,4,Thomas,Havens,31891,HIST2352,49,13,
Spring 2010,xyz,Statistics and Stochastic Processes,0,4,Samuel,Gutmann,31909,MATH4581,35,13,
Spring 2010,xyz,Lab for BIOL 1111,0,1,Aaron,Roth,31920,BIOL1112,24,23,
Spring 2010,xyz,Intro to Philosophy (HON),0,4,William,DeAngelis,31928,PHIL1101,25,23,
Spring 2010,xyz,Statistics,0,4,Mykhaylo,Trubskyy,31932,ECON2350,35,33,
Spring 2010,xyz,Principles of Macroeconomics,0,4,Tess,Forsell,31937,ECON1115,49,50,
Spring 2010,xyz,Fiction,0,4,Gary,Goshgarian,31960,ENGL1166,49,39,
Spring 2010,xyz,General Chemistry 2,0,4,Geoffrey,Davies,31967,CHEM1214,196,109,
Spring 2010,xyz,Public Speaking,0,4,Michael,Hoppmann,31970,COMM1112,19,18,
Spring 2010,xyz,Management Information Systems,0,4,Beth,Cohen,31976,MISM2301,40,41,
Spring 2010,xyz,Legal Argumentation| Advocacy| and Citizenship,0,4,Michael,Hoppmann,31977,COMM2331,24,26,
Spring 2010,xyz,Small Business Service and Retail Creation,0,4,Edmund,Clark,31978,ENTR4503,35,27,
Spring 2010,xyz,Beginning Scuba,0,1,Daniel,Easa,31988,BIOL1105,16,14,
Spring 2010,xyz,Management of Financial Institutions,0,4,Richard,Swasey,31989,FINA4314,40,19,

Spring 2010,xyz,Lab for PHYS 1151,0,1,Fangze,Liu,32011,PHYS1152,10,10,
Spring 2010,xyz,Lab for BIOL 2301,0,1,Steven,Vollmer,32034,BIOL2302,16,16,
Spring 2010,xyz,Principles of Microeconomics,0,4,Ilter,Bakkal,32039,ECON1116,49,47,
Spring 2013,xyz,Molecular Cell Biology,0,4,Dmitry,Blinder,32069,BIOL6301,105,84,
Spring 2010,xyz,Combinatorial Mathematics,0,4,Ilanit,Helfand,32087,MATH3533,35,13,
Spring 2010,xyz,Business Statistics,0,4,Pieter,VanderWerf,32100,MGSC1201,40,35,
Spring 2010,xyz,Business Statistics,0,4,Robert,Parsons,32101,MGSC1201,40,41,
Spring 2013,xyz,Quantum Mechanics,0,4,Haim,Goldberg,32117,PHYS5115,30,33,
Spring 2010,xyz,Intermediate Hebrew 1,0,4,Rachel,Naamad,32134,HBRW2101,18,4,
Spring 2010,xyz,2D Foundation,0,4,Julia,Hechtman,32144,ARTF1122,19,19,
Spring 2010,xyz,2D Tools: Imaging Basics,0,1,Seth,Merriam,32153,ARTF1123,19,18,
Spring 2010,xyz,Recitation for CHEM 1214,0,0,Geoffrey,Davies,32261,CHEM1216,35,33,
Spring 2013,xyz,Corporate Finance,0,4,Richard,Swasey,32342,FINA3301,40,39,
Spring 2013,xyz,Real Estate Finance,0,4,Shiawee,Yang,32346,FINA4516,40,41,
Spring 2013,xyz,International Business and Global Social Responsibility,0,4,Elaine,Walker,32347,INTB1203,36,35,
Spring 2013,xyz,Sociology of Violence,0,4,Gordana,Rabrenovic,32365,SOCL1241,49,50,
Spring 2013,xyz,Persuasion and Rhetoric,0,4,Gregory,Goodale,32376,COMM1210,30,27,
Spring 2013,xyz,Introduction to Languages| Literature| and Culture,0,4,Holbrook,Robinson,32385,CLTR1120,100,98,
Spring 2010,xyz,Co-op Work Experience-CS,0,0,Melissa,Peikin,32409,COOP3945,999,45,
Spring 2012,xyz,Digital Communications,0,4,Masoud,Salehi,32412,EECE7336,40,5,
Spring 2010,xyz,Co-op Work Experience-CS,0,0,Aileen,Yates,32413,COOP3945,999,29,
Spring 2013,xyz,Environmental Science,0,4,Jennifer,Cole,32424,ENVR1101,114,104,
Spring 2010,xyz,Co-op Work Experience-CS,0,0,Mark,Erickson,32426,COOP3945,999,41,
Spring 2013,xyz,Geographic Information Systems,0,4,Malcolm,Hill,32426,ENVR3300,45,45,
Spring 2013,xyz,Environmental Pollution,0,4,Michael,Penzo,32427,ENVR4504,22,22,
Spring 2013,xyz,Foundations of Information Assurance,0,4,Derek,Brodeur,32434,IA5010,40,15,
Spring 2013,xyz,Network Security Practices,0,4,Kevin,Amorin,32438,IA5150,40,36,
Spring 2013,xyz,Music Therapy 1,0,4,Caryl,Thomas,32463,MUSC1118,25,25,
Spring 2010,xyz,Application Engineering and Development,0,4,Kyle,Comins,32572,INFO5100,40,28,
Spring 2013,xyz,Neurobiology,0,4,Michele,Zee,32587,BIOL3405,70,70,
Spring 2013,xyz,Financial Accounting and Reporting,0,4,Peggy,O'Kelly,32592,ACCT1209,0,15,
Spring 2013,xyz,Organizational Behavior,0,4,Barbara,Larson,32595,ORGB3209,60,58,
Spring 2013,xyz,Organizational Behavior,0,4,Barbara,Larson,32596,ORGB3209,60,58,
Spring 2012,xyz,Managerial Accounting,0,4,Robert,O'Haver,32597,ACCT2301,40,39,
Spring 2012,xyz,Corporate Finance,0,4,Gary,Osmond,32599,FINA3301,40,38,
Spring 2012,xyz,Real Estate Finance,0,4,Shiawee,Yang,32603,FINA4516,40,36,
Spring 2012,xyz,International Business and Global Social Responsibility,0,4,Alexandra,Roth,32604,INTB1203,36,36,
Spring 2012,xyz,Internal Case Competition Challenge,0,4,Raymond,Kinnunen,32606,STRT4514,36,12,
Spring 2012,xyz,Biostatistics in Public Health,0,3,Justin,Manjourides,32607,PHTH5210,40,24,
Spring 2012,xyz,Supply Chain Management,0,2,Cuneyt,Eroglu,32621,SCHM2201,40,39,
Spring 2013,xyz,Dig Art Deg Project-Animation,0,4,Jason,Wiser,32621,ARTD4670,18,16,
Spring 2013,xyz,Dig Art Degree Project-Photo,0,4,Andrea,Raynor,32622,ARTD4670,11,8,
Spring 2013,xyz,Color 2 Foundation,0,1,Elisabeth,Neville,32626,ARTF1104,18,18,
Spring 2013,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,32628,ARTF1123,18,18,
Spring 2012,xyz,Violence in the Family,0,4,Brandy,Hubbard,32629,SOCL1256,65,54,
Spring 2013,xyz,Games and Society,0,4,Brian,Sullivan,32631,GAME1110,60,18,
Spring 2013,xyz,Programming for Games,0,4,Kevin,Dill,32632,GAME2150,30,15,
Spring 2013,xyz,Interactive Media and Society,0,4,Mary,Hopper,32633,IM1110,100,54,
Spring 2013,xyz,Digital Narrative 1,0,4,Cynthia,Baron,32634,IM2100,15,15,
Spring 2013,xyz,Programming for Digital Media,0,4,Mark,Sivak,32635,IM2250,25,23,
Spring 2013,xyz,Interactive Media Capstone 2,0,4,Terrence,Masson,32636,IM4701,12,8,
Spring 2013,xyz,Syntax,0,4,Shiti,Malhotra,32638,LING3450,19,18,
Spring 2011,xyz,Quantum Mechanics,0,4,Darien,Wood,32643,PHYS5115,30,16,
Spring 2012,xyz,Intermediate Spanish 1,0,4,Claudia,Sokol,32650,SPNS2101,18,18,
Spring 2012,xyz,Introduction to Languages| Literature| and Culture,0,4,Holbrook,Robinson,32653,CLTR1120,150,138,
Spring 2012,xyz,Advanced French 1,0,4,Sali,Ziane,32654,FRNH3101,18,12,
Spring 2012,xyz,Introduction to World History,0,4,Tara,Dixon,32663,HIST1110,49,16,
Spring 2012,xyz,Lab for PHYS 1151,0,1,Lili,Wang,32677,PHYS1152,10,9,
Spring 2013,xyz,Intermediate Statistical Data Analysis Techniques,0,3,Mariya,Shiyko,32680,CAEP7712,11,9,
Spring 2013,xyz,Organic Chemistry 2,0,4,John,Bottomy,32687,CHEM2313,103,95, Spring 2013,xyz,Organic Chemistry 2,0,4,Sanga,Kugabalasooriar,32687,CHEM2313,103,95,
Spring 2013,xyz,Lab for CHEM 2313,0,1,John,Bottomy,32693,CHEM2314,12,12,
Spring 2013,xyz,Lab for CHEM 2313,0,1,John,Bottomy,32697,CHEM2314,12,12,
Spring 2012,xyz,Environmental Science,0,4,Jennifer,Cole,32700,ENVR1101,114,88,
Spring 2012,xyz,Geology and Land-Use Planning,0,4,Martin,Ross,32701,ENVR5250,33,27,
Spring 2012,xyz,Geographic Information Systems,0,4,Malcolm,Hill,32702,ENVR3300,38,38,
Spring 2012,xyz,Environmental Pollution,0,4,Annette,Govindarajan,32703,ENVR4504,19,16,
Spring 2013,xyz,Introduction to Language and Linguistics,0,4,Patrick,Jones,32716,LING1150,19,9,
Spring 2013,xyz,Linear Algebra,0,4,Eugene,Gover,32723,MATH2331,30,29,
Spring 2012,xyz,Special Topics in Music Technology,0,4,John,MacCallum,32748,MUST2540,14,7,
Spring 2013,xyz,Recitation for GAME 1110,0,0,Karen,Dsouza,32776,GAME1111,30,21,
Spring 2013,xyz,Network Security Practices,0,4,Kevin,Amorin,32777,IA5150,40,8,
Spring 2013,xyz,College Writing—SOL (Speakers of Other Languages),0,4,Kathleen,Gonso,32809,ENGL1102,15,15,
Spring 2013,xyz,Introduction to Philosophy,0,4,Joseph,Wellbank,32835,PHIL1101,45,34,
Spring 2012,xyz,Prncp of Microeconomics,0,4,Nehan,Naim,32885,ECON1116,48,48,
Spring 2012,xyz,Organizational Behavior,0,4,John,Griffith,32896,ORGB3209,60,59,
Spring 2012,xyz,Organizational Behavior,0,4,Mary,Mubichi,32898,ORGB3209,60,60,
Spring 2013,xyz,Co-op Work Experience,0,0,Karyn,Rosen,32920,COOP3945,999,31,
Spring 2012,xyz,Studio Photography,0,4,Luis,Brens,32923,ARTD4660,15,12,
Spring 2012,xyz,Dig Art Deg Project-Animation,0,4,Benjamin,Ridgway,32924,ARTD4670,18,7,
Spring 2012,xyz,Dig Art Degree Project-Photo,0,4,Andrea,Raynor,32925,ARTD4670,11,10,
Spring 2013,xyz,Special Problems in Electrical Engineering,0,1 to 4,David,Kaeli,32928,EECE7400,99,6,
Spring 2012,xyz,2D Foundation,0,4,Ryan,Shelley,32930,ARTF1122,20,19,
Spring 2012,xyz,2D Tools: Imaging Basics,0,1,Elisabeth,Neville,32931,ARTF1123,18,18,
Spring 2012,xyz,Recitation for ARTH 1110,0,0,Milda,Richardson,32935,ARTH1120,24,11,
Spring 2012,xyz,Games and Society,0,4,Brian,Sullivan,32939,GAME1110,100,67,
Spring 2012,xyz,Programming for Games,0,4,Mark,Sivak,32940,GAME2150,15,15,
Spring 2012,xyz,Interactive Media and Society,0,4,Mary,Hopper,32941,IM1110,100,46,
Spring 2012,xyz,Digital Narrative 1,0,4,Cynthia,Baron,32942,IM2100,15,15,
Spring 2012,xyz,Programming for Digital Media,0,4,Mark,Sivak,32943,IM2250,15,12,
Spring 2012,xyz,Interactive Media Capstone 2,0,4,Terrence,Masson,32945,IM4701,12,7,
Spring 2012,xyz,Ancient Philosophy,0,4,Michael,Meyer,32946,PHIL2325,40,23,
Spring 2011,xyz,Managerial Accounting,0,4,Elizabeth,Connors,32962,ACCT2301,36,19,
Spring 2011,xyz,Investments,0,4,Nicole,Boyson,32969,FINA3303,40,40,
Spring 2011,xyz,Real Estate Finance,0,4,Shiawee,Yang,32971,FINA4516,40,39,
Spring 2011,xyz,Internal Case Competition Challenge,0,4,Raymond,Kinnunen,32974,STRT4514,36,21,
Spring 2013,xyz,Laboratory in Cognition,0,4,John,Coley,32980,PSYC4612,19,18,
Spring 2013,xyz,Seminar in Cognition,0,4,Craig,Gruber,32983,PSYC4660,19,18,
Spring 2011,xyz,Business Statistics,0,4,Dimitrios,Fotiadis,32986,MGSC1201,40,37,
Spring 2012,xyz,Financl Accounting &amp; Rpt (HON),0,4,Ronen,Gal-Or,32986,ACCT1201,19,22,
Spring 2011,xyz,Marketing Research,0,4,Felicia,Lassk,32990,MKTG3401,40,40,

Spring 2013,xyz,Interpreting the Day’s News,0,4,Alan,Schroeder,33012,JRNL1150,49,50,
Spring 2012,xyz,Lab for CHEM 2313,0,1,John,Bottomy,33019,CHEM2314,19,22,
Spring 2013,xyz,Lab for ENVR 1200,0,1,Daniel,Douglass,33019,ENVR1201,30,29,
Spring 2011,xyz,Elementary ASL 1,0,4,Alma,Bournazian,33039,AMSL1101,18,6,
Spring 2012,xyz,Elementary ASL 1,0,4,James,Lipsky,33042,AMSL1101,18,10,
Spring 2012,xyz,Art + Design History before 1400,0,4,Milda,Richardson,33043,ARTH1110,24,13,
Spring 2012,xyz,Introduction to Language and Linguistics,0,4,Janet,Randall,33046,LING1150,19,10,
Spring 2011,xyz,Psychobiology,0,4,Michele,Zee,33049,PSYC3458,100,85,
Spring 2013,xyz,Cold War Espionage,0,4,Jeffrey,Burds,33055,HIST2304,29,29,
Spring 2011,xyz,Electronics 1,0,4,Nian-Xiang,Sun,33057,EECE2412,40,35,
Spring 2012,xyz,Linear Algebra,0,4,Gordana,Todorov,33057,MATH2331,19,23,
Spring 2011,xyz,Modern China,0,4,Colin,Sargent,33071,HIST2350,49,24,
Spring 2013,xyz,Real Analysis,0,4,Terence,Gaffney,33100,MATH3150,35,33,
Spring 2013,xyz,Exploration and Research with Applications from Mathematics| Physics| and Biology,0,1,Dagmar,Sternad,33106,INSC1190,30,27,
Spring 2011,xyz,Environmental Science,0,4,Owen,Lawlor,33114,ENVR1101,114,101,
Spring 2011,xyz,Geographic Information Systems,0,4,Cynthia,Adom,33118,ENVR3300,38,38,
Spring 2011,xyz,Environmental Pollution,0,4,Annette,Govindarajan,33119,ENVR4504,19,20,
Spring 2012,xyz,Recitation for GAME 1110,0,0,Eric,Moras,33132,GAME1111,25,19,
Spring 2013,xyz,Lab for BIOL 1103,0,1,Rebeca,Rosengaus,33167,BIOL1104,19,6,
Spring 2013,xyz,Development Economics,0,4,Mohammad,Alam,33172,ECON1291,48,48,
Spring 2011,xyz,Fundamentals of Western Music Theory,0,4,Douglas,Durant,33188,MUSC1119,19,14,
Spring 2013,xyz,3D Tools: Form Basics,0,1,Benjamin,Caras,33188,ARTF1125,20,20,
Spring 2013,xyz,4D Foundation,0,4,Julia,Hechtman,33189,ARTF2220,20,21,
Spring 2013,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,33190,ARTF2221,20,21,
Spring 2011,xyz,Music of Asia,0,4,Susan,Asai,33192,MUSC1130,36,16,
Spring 2013,xyz,Information System Forensics,0,4,Frederick,Howell,33200,IA5210,40,15,
Spring 2013,xyz,Capstone Project/Seminar,0,4,Michael,Higgins,33201,IA7900,40,11,
Spring 2011,xyz,Lab for EECE 2412,0,1,Bradley,Lehman,33205,EECE2413,15,17,
Spring 2012,xyz,Introduction to Philosophy,0,4,Joseph,Wellbank,33206,PHIL1101,40,36,
Spring 2013,xyz,Recitation for PHYS 1165,0,0,Paul,Whitford,33227,PHYS1167,60,21,
Spring 2012,xyz,Advanced Writing in the Disciplines,0,4,Ellen,Noonan,33232,ENGL3301,19,18,
Spring 2011,xyz,Lab for BIOL 1103,0,1,Rebeca,Rosengaus,33268,BIOL1104,19,19,
Spring 2012,xyz,College Writing—SOL (Speakers of Other Languages),0,4,Jonathan,Benda,33274,ENGL1102,15,15,
Spring 2011,xyz,Lab for BIOL 1113,0,1,Mary-Susan,Potts-Santone,33302,BIOL1114,19,14,
Spring 2013,xyz,Linear Algebra,0,4,Gordana,Todorov,33340,MATH2331,30,35,
Spring 2013,xyz,Elementary Chinese 2,0,4,Hua,Dong,33363,CHNS1102,18,13,
Spring 2011,xyz,Ethics| Values| and Diversity,0,4,Alicia,Girgenti,33395,CRIM1200,30,30,
Spring 2011,xyz,Prncp of Microeconomics,0,4,Zhiheng,Pan,33401,ECON1116,48,48,

Spring 2011,xyz,Microbial Biotechnology,0,4,Kim,Lewis,33412,BIOL5549,48,18,
Spring 2011,xyz,Linguistic Analysis,0,4,Sarah,Hulsey,33416,LING2350,29,31,

Spring 2012,xyz,Introduction to Language and Linguistics,0,4,Mary,Hughes,33421,LING1150,19,18,

Spring 2011,xyz,Organizational Behavior,0,4,John,Griffith,33434,ORGB3209,60,57,
Spring 2011,xyz,Organizational Behavior,0,4,Susan,Vroman,33435,ORGB3209,60,48,
Spring 2011,xyz,Organizational Behavior,0,4,Paulette,McCarty,33436,ORGB3209,60,60,
Spring 2012,xyz,Apocalypticism in Film,0,4,Sheila,Winborne,33453,RELS1260,40,41,
Spring 2012,xyz,Japanese Buddhism,0,4,Jung,Lee,33455,RELS2395,40,19,
Spring 2012,xyz,Interpreting the Day’s News,0,4,Charles,Fountain,33474,JRNL1150,49,48,
Spring 2011,xyz,Dig Art Deg Project-Animation,0,4,Benjamin,Ridgway,33482,ARTD4670,15,7,
Spring 2011,xyz,2D Foundation,0,4,Andrea,Raynor,33492,ARTF1122,19,20,
Spring 2011,xyz,2D Tools: Imaging Basics,0,1,Seth,Merriam,33493,ARTF1123,18,18,
Spring 2012,xyz,Lab for ENVR 1200,0,1,Daniel,Douglass,33495,ENVR1201,30,29,
Spring 2011,xyz,Games and Society,0,4,Brian,Sullivan,33502,GAME1110,49,33,
Spring 2011,xyz,Programming for Games,0,4,Mark,Sivak,33503,GAME2150,17,15,
Spring 2011,xyz,Interactive Media and Society,0,4,Timothy,Norris,33504,IM1110,49,50,
Spring 2011,xyz,Digital Narrative 1,0,4,Cynthia,Baron,33505,IM2100,15,15,
Spring 2011,xyz,Programming for Digital Media,0,4,James,Dolan,33506,IM2250,18,3,
Spring 2011,xyz,Interactive Media Capstone 2,0,4,Terrence,Masson,33508,IM4701,12,12,


Spring 2011,xyz,Feature Writing,0,4,Lisa,Chedekel,33546,JRNL5306,19,8,
Spring 2012,xyz,Drugs &amp; Intoxicants in Wrld Hi,0,4,James,Bradford,33556,HIST2304,105,46,
Spring 2011,xyz,Financial Accounting and Reporting,0,4,Sharon,Bruns,33573,ACCT1201,40,40,
Spring 2012,xyz,The Management Practices of Great Organizations,0,4,Leonard,Glick,33591,MGMT3310,40,40,
Spring 2011,xyz,Survey of American Literature 2,0,4,Karen,Garneau,33592,ENGL1503,49,25,
Spring 2012,xyz,Organizing for Environmental Sustainability: Examining Key Power Relationships,0,4,Rae,Andre,33592,MGMT3330,40,35,
Spring 2012,xyz,Recitation for POLS 1160,0,0,Kirsten,Hardy,33610,POLS1161,15,13,
Spring 2012,xyz,Real Analysis,0,4,Dennis,Ledis,33636,MATH3150,35,32,
Spring 2011,xyz,Latin American Film,0,4,Alan,West-Duran,33639,CLTR1240,35,36,
Spring 2012,xyz,Calculus and Differential Equations for Biology 2,0,4,Samuel,Blank,33641,MATH1252,29,26,

Spring 2013,xyz,Recitation for GAME 1110,0,0,Karen,Dsouza,33697,GAME1111,30,16,
Spring 2011,xyz,Linear Algebra,0,4,Jayant,Shah,33698,MATH2331,19,19,
Spring 2013,xyz,Calculus and Differential Equations for Biology 2,0,4,Mark,Ramras,33701,MATH1252,49,6,
Spring 2013,xyz,Advanced Writing in the Disciplines,0,4,Bret,Keeling,33703,ENGL3301,19,18,
Spring 2013,xyz,Calculus 2 for Science and Engineering,0,4,John,Lindhe,33725,MATH1342,49,51,
Spring 2013,xyz,Introduction to Arabic Culture,0,4,Shakir,Mustafa,33727,CLTR1502,35,18,
Spring 2013,xyz,Statistics in Psychological Research,0,4,Mark,Halko,33748,PSYC2320,40,40,
Spring 2012,xyz,Development Economics,0,4,Peter,Simon,33752,ECON1291,48,49,
Spring 2013,xyz,Photo Basics for Nonmajors,0,4,Andrea,Greitzer,33755,ARTD2350,19,18,
Spring 2012,xyz,Principles of Microeconomics,0,4,Zhiheng,Pan,33776,ECON1116,48,49,
Spring 2013,xyz,College Writing,0,4,Kathleen,Gonso,33781,ENGL1111,19,18,
Spring 2012,xyz,3D Foundation,0,4,Matthew,Rich,33782,ARTF1124,20,16,
Spring 2012,xyz,3D Tools: Form Basics,0,1,Benjamin,Caras,33783,ARTF1125,20,19,
Spring 2012,xyz,4D Foundation,0,4,Julia,Hechtman,33784,ARTF2220,20,19,
Spring 2011,xyz,Lab for CHEM 1214,0,1,Edward,Witten,33803,CHEM1215,19,19,
Spring 2013,xyz,Recitation for CHEM 2313,0,0,Pamela,Stenberg,33805,CHEM2320,625,548,
Spring 2013,xyz,Lab for CHEM 1211,0,1,Edward,Witten,33806,CHEM1212,12,12,
Spring 2013,xyz,Personal Finance,0,4,Eliot,Sherman,33828,FINA1209,0,15,
Spring 2013,xyz,Personal Finance,0,4,Eliot,Sherman,33830,FINA1209,0,15,
Spring 2013,xyz,Creative Writing,0,4,Samuel,Bernstein,33838,ENGL3372,19,18,
Spring 2011,xyz,Recitation for GAME 1110,0,0,Mark,Sivak,33839,GAME1111,49,26,
Spring 2012,xyz,Advanced Japanese 1,0,4,Kumiko,Tsuji,33889,JPNS3101,18,3,
Spring 2011,xyz,Group Theory,0,4,Gordana,Todorov,33929,MATH3175,25,24,
Spring 2010,xyz,Quantum Mechanics,0,4,John,Swain,33931,PHYS5115,30,28,
Spring 2011,xyz,Graphic Design 1,0,4,John,Kane,33937,ARTG2252,15,13,
Spring 2010,xyz,Technology| Entrepreneurship| and Enterprise Growth,0,3,Mathew,Allen,34005,ENTR6200,40,30,
Spring 2011,xyz,Lab for PHYS 1155,0,1,Tuyen,Nguyen,34016,PHYS1156,10,10,
Spring 2011,xyz,Introduction to Philosophy,0,4,Valentina,Urbanek,34034,PHIL1101,40,38,
Spring 2012,xyz,Linear Algebra,0,4,Valerio,Laredo,34034,MATH2331,19,24,
Spring 2012,xyz,Beethoven,0,4,Brian,Robison,34054,MUSC1116,47,44,
Spring 2012,xyz,Physical Chemistry 2,0,4,Jennifer,Schubert,34061,CHEM3403,49,51,
Spring 2011,xyz,Introduction to Criminal Justice,0,4,Kristen,Chierus,34064,CRIM1100,50,38,
Spring 2012,xyz,Elementary Chinese 2,0,4,Jie,Li,34064,CHNS1102,18,9,
Spring 2013,xyz,ST: Games and Learning,0,4,Casper,Harteveld,34086,GAME3899,15,7,
Spring 2013,xyz,Recitation for GAME 1110,0,0,Karen,Dsouza,34087,GAME1111,30,18,
Spring 2013,xyz,Introduction to Contemporary Moral Issues,0,4,John,Weagraff,34096,PHIL1102,45,20,
Spring 2013,xyz,Chinese Philosophy and Religion,0,4,Jung,Lee,34101,RELS1290,45,10,
Spring 2011,xyz,Advanced Writing in the Disciplines,0,4,Matthew,Noonan,34105,ENGL3301,19,17,

Spring 2013,xyz,Drugs and Behavior,0,4,Denise,Jackson,34109,PSYC1250,75,74,
Spring 2013,xyz,Personality,0,4,William,Sharp,34111,PSYC3400,80,79,
Spring 2013,xyz,Social Psychology,0,4,Maria,Gendron,34112,PSYC3402,75,74,
Spring 2013,xyz,Learning Principles and Behavior Analysis,0,4,Amanda,Laprime,34113,PSYC3451,75,70,
Spring 2013,xyz,Laboratory in Sensation and Perception,0,4,Adam,Reeves,34118,PSYC4622,19,16,
Spring 2013,xyz,Introduction to Film Analysis,0,4,Michael,Dow,34126,CINE1895,25,25,
Spring 2013,xyz,American Film and Culture,0,4,Michael,Dow,34128,CINE1230,35,31,

Spring 2010,xyz,Web Development Tools and Methods,0,4,Khaled,Bugrara,34142,INFO6250,45,44,

Spring 2013,xyz,Middle East Studies,0,4,Denis,Sullivan,34153,INTL1160,73,27,
Spring 2013,xyz,Introduction to Criminal Justice,0,4,Chad,Posick,34157,CRIM1100,50,32,


Spring 2013,xyz,Earth Landforms and Processes,0,4,Richard,Bailey,34230,ENVR2340,27,25,
Spring 2013,xyz,Lab for ENVR 2340,0,1,Richard,Bailey,34231,ENVR2341,27,25,
Spring 2013,xyz,Public Budgeting and Financial Management,0,3,Francis,Jr,34238,POLS7303,25,9,
Spring 2013,xyz,Business Statistics,0,4,Mohamed,Habibullah,34297,MGSC2301,40,38,
Spring 2013,xyz,Business Statistics,0,4,Demetra,Paparounas,34306,MGSC2301,40,41,
Spring 2013,xyz,Entrepreneurial Marketing,0,4,Cheryl,Mitteness,34320,ENTR2303,40,32,
Spring 2013,xyz,Family Business Management,0,4,Justin,Craig,34322,ENTR3215,40,40,
Spring 2013,xyz,Managing Operations in a Technology-Based Start-Up Firm,0,4,Thomas,Cullinane,34323,ENTR3403,36,32,
Spring 2013,xyz,Marketing Management,0,4,Frederick,Wright,34352,MKTG3301,40,39,
Spring 2013,xyz,Seminar in Linguistics,0,4,Christopher,Doty,34428,LING4654,19,14,
